MRTime	IMSI	SRNCID	BestCellID	SRNTI	RAB	Delay	UE_TXPower	LCS_BIT	Longitude	Latitude	RNCID_1	CellID_1	EcNo_1	RSCP_1	RTT_1	UE_Rx_Tx_1	RNCID_2	CellID_2	EcNo_2	RSCP_2	RTT_2	UE_Rx_Tx_2	RNCID_3	CellID_3	EcNo_3	RSCP_3	RTT_3	UE_Rx_Tx_3	RNCID_4	CellID_4	EcNo_4	RSCP_4	RTT_4	UE_Rx_Tx_4	RNCID_5	CellID_5	EcNo_5	RSCP_5	RTT_5	UE_Rx_Tx_5	RNCID_6	CellID_6	EcNo_6	RSCP_6	RTT_6	UE_Rx_Tx_6
2016-05-03 16:41:47.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493428	31.217365	103257	2	-12.880000	-72.250000	37900	14	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:41:48.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493428	31.217365	103257	2	-12.880000	-73.250000	37900	14	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:41:49.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493428	31.217365	103257	2	-12.750000	-71.750000	37900	14	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:41:50.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493428	31.217365	103257	2	-12.880000	-73.750000	37900	14	99112	1	-20.000000	-91.130000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:41:51.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493428	31.217365	103257	2	-12.880000	-72.380000	37900	14	99112	2	-20.000000	-88.880000	37900	217	99112	1	-20.000000	-86.250000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:41:52.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493428	31.217365	103257	2	-12.880000	-73.250000	37900	14	99112	2	-20.000000	-85.380000	37900	217	99112	1	-20.000000	-97.750000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:41:53.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493428	31.217365	103257	2	-12.880000	-72.750000	37900	14	99112	2	-20.000000	-89.380000	37900	217	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:41:54.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493428	31.217365	103257	2	-12.880000	-76.250000	37900	14	99112	2	-20.000000	-87.000000	37900	217	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:41:55.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493433	31.217363	103257	2	-13.000000	-76.000000	37900	14	99112	2	-20.000000	-86.000000	37900	217	99112	1	-20.000000	-84.630000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:41:56.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493433	31.217363	103257	2	-12.880000	-74.500000	37900	14	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:41:57.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493433	31.217363	103257	2	-12.880000	-73.000000	37900	14	99112	2	-20.000000	-86.380000	37900	217	99112	1	-20.000000	-87.130000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:41:58.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493433	31.217362	103257	2	-12.880000	-74.130000	37900	14	99112	1	-20.000000	-88.750000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:41:59.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493430	31.217358	103257	2	-12.880000	-74.880000	37900	14	99112	2	-20.000000	-87.880000	37900	217	99112	1	-20.000000	-86.880000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:00.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493422	31.217350	103257	2	-12.880000	-73.000000	37900	14	99112	2	-20.000000	-86.250000	37900	217	99112	1	-20.000000	-84.130000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:01.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493418	31.217337	103257	2	-12.880000	-76.380000	37900	14	99112	2	-20.000000	-86.130000	37900	217	99112	1	-20.000000	-83.630000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:02.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493418	31.217337	103257	2	-12.880000	-76.380000	37900	14	99112	2	-20.000000	-85.380000	37900	217	99112	1	-20.000000	-83.880000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:03.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493397	31.217300	103257	2	-12.880000	-81.130000	37900	14	99112	2	-12.500000	-80.250000	37900	217	99112	1	-20.000000	-90.000000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:04.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493375	31.217275	103257	2	-12.880000	-76.880000	37900	14	99112	2	-20.000000	-85.130000	37900	217	99112	1	-20.000000	-88.130000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:05.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493343	31.217252	103257	2	-12.880000	-81.500000	37900	14	99112	2	-20.000000	-89.000000	37900	217	99112	1	-20.000000	-91.750000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:06.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493305	31.217230	103257	2	-12.880000	-78.380000	37900	14	99112	2	-20.000000	-93.250000	37900	217	99112	1	-20.000000	-96.750000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:07.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493305	31.217230	103257	2	-12.880000	-82.000000	37900	14	99112	2	-20.000000	-93.500000	37900	217	99112	1	-20.000000	-95.130000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:08.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493225	31.217188	103257	2	-13.000000	-83.500000	37900	14	99112	2	-20.000000	-90.250000	37900	217	99112	1	-20.000000	-94.130000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:09.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493175	31.217170	103257	2	-13.000000	-83.880000	37900	14	99112	2	-20.000000	-95.250000	37900	217	103267	1	-20.000000	-96.000000	37900	40	99112	1	-20.000000	-106.250000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:10.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493118	31.217152	103257	2	-13.130000	-86.880000	37900	14	99112	2	-17.250000	-89.880000	37900	217	99112	1	-20.000000	-93.380000	37900	216	103267	1	-20.000000	-95.000000	37900	40	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:11.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493050	31.217135	103257	2	-13.750000	-90.500000	37900	14	99112	2	-13.750000	-90.380000	37900	217	99112	1	-14.500000	-92.630000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:12.000	1234567890	103257	2	-999	-999	-999	-999	300	121.493050	31.217135	103257	2	-13.250000	-88.500000	37900	14	99112	2	-13.500000	-89.750000	37900	217	99112	1	-15.380000	-91.250000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:13.000	1234567890	103257	2	-999	-999	-999	-999	300	121.492920	31.217097	103257	2	-14.630000	-89.880000	37900	14	99112	2	-9.880000	-84.500000	37900	217	99112	1	-16.750000	-94.250000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:14.000	1234567890	103257	2	-999	-999	-999	-999	300	121.492853	31.217078	103257	2	-16.250000	-97.500000	37900	14	99112	2	-10.630000	-91.500000	37900	217	99112	1	-8.630000	-90.250000	37900	216	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:15.000	1234567890	99112	1	-999	-999	-999	-999	300	121.492782	31.217060	99112	1	-16.000000	-91.000000	37900	216	103257	2	-14.630000	-92.130000	37900	14	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:16.000	1234567890	99112	1	-999	-999	-999	-999	300	121.492707	31.217040	99112	1	-16.380000	-91.750000	37900	216	99112	2	-16.500000	-91.630000	37900	217	103257	2	-18.750000	-96.000000	37900	14	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:17.000	1234567890	99112	1	-999	-999	-999	-999	300	121.492707	31.217040	99112	1	-15.750000	-89.750000	37900	216	99112	3	-20.000000	-109.630000	37900	218	99112	2	-20.000000	-93.630000	37900	217	103257	2	-20.000000	-98.130000	37900	14	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:18.000	1234567890	99112	1	-999	-999	-999	-999	300	121.492548	31.217005	99112	1	-15.630000	-91.500000	37900	216	99112	2	-15.000000	-91.250000	37900	217	103257	2	-20.000000	-100.750000	37900	14	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:19.000	1234567890	99112	1	-999	-999	-999	-999	300	121.492467	31.216997	99112	1	-14.380000	-92.750000	37900	216	99112	3	-20.000000	-112.880000	37900	218	99112	2	-15.000000	-94.630000	37900	217	103257	2	-19.630000	-101.380000	37900	14	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:20.000	1234567890	99112	1	-999	-999	-999	-999	300	121.492383	31.216992	99112	1	-14.500000	-92.750000	37900	216	99112	3	-20.000000	-100.380000	37900	218	99112	2	-17.500000	-95.880000	37900	217	103257	2	-20.000000	-102.750000	37900	14	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:21.000	1234567890	99112	1	-999	-999	-999	-999	300	121.492298	31.216985	99112	1	-14.500000	-95.000000	37900	216	99112	3	-20.000000	-107.130000	37900	218	99112	2	-17.630000	-97.750000	37900	217	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:22.000	1234567890	99112	1	-999	-999	-999	-999	300	121.492298	31.216985	99112	1	-14.630000	-95.000000	37900	216	99112	3	-20.000000	-101.380000	37900	218	99112	2	-18.750000	-99.500000	37900	217	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:23.000	1234567890	99112	1	-999	-999	-999	-999	300	121.492128	31.216978	99112	1	-14.750000	-95.880000	37900	216	99112	3	-20.000000	-104.250000	37900	218	99112	2	-16.500000	-98.380000	37900	217	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:24.000	1234567890	99112	1	-999	-999	-999	-999	300	121.492052	31.216973	99112	1	-14.630000	-94.500000	37900	216	99112	3	-20.000000	-102.130000	37900	218	99112	2	-20.000000	-100.880000	37900	217	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:25.000	1234567890	99112	1	-999	-999	-999	-999	300	121.491980	31.216972	99112	1	-14.130000	-92.380000	37900	216	99112	3	-20.000000	-105.750000	37900	218	99112	2	-20.000000	-99.630000	37900	217	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:26.000	1234567890	99112	1	-999	-999	-999	-999	300	121.491905	31.216977	99112	1	-14.630000	-90.000000	37900	216	99112	3	-20.000000	-98.130000	37900	218	99112	2	-20.000000	-96.250000	37900	217	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:27.000	1234567890	99112	1	-999	-999	-999	-999	300	121.491905	31.216977	99112	1	-13.630000	-92.380000	37900	216	99112	3	-19.000000	-98.380000	37900	218	99112	2	-20.000000	-99.130000	37900	217	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:28.000	1234567890	99112	1	-999	-999	-999	-999	300	121.491772	31.216975	99112	1	-14.750000	-89.500000	37900	216	99112	3	-20.000000	-98.500000	37900	218	99112	2	-20.000000	-97.000000	37900	217	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:29.000	1234567890	99112	1	-999	-999	-999	-999	300	121.491653	31.216975	99112	1	-14.500000	-91.250000	37900	216	99112	3	-18.250000	-95.250000	37900	218	99112	2	-20.000000	-99.000000	37900	217	99084	2	-20.000000	-104.000000	37900	33	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:30.000	1234567890	99112	1	-999	-999	-999	-999	300	121.491653	31.216975	99112	1	-13.880000	-90.130000	37900	216	99112	3	-17.750000	-94.630000	37900	218	99112	2	-20.000000	-95.000000	37900	217	99084	2	-20.000000	-100.750000	37900	33	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:42:31.000	1234567890	99112	1	-999	-999	-999	-999	300	121.491595	31.216975	99112	1	-13.380000	-88.500000	37900	216	99112	3	-20.000000	-95.630000	37900	218	99084	2	-20.000000	-98.130000	37900	33	99112	2	-20.000000	-101.880000	37900	217	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
