MRTime	IMSI	SRNCID	BestCellID	SRNTI	RAB	Delay	UE_TXPower	LCS_BIT	Longitude	Latitude	RNCID_1	CellID_1	EcNo_1	RSCP_1	RTT_1	UE_Rx_Tx_1	RNCID_2	CellID_2	EcNo_2	RSCP_2	RTT_2	UE_Rx_Tx_2	RNCID_3	CellID_3	EcNo_3	RSCP_3	RTT_3	UE_Rx_Tx_3	RNCID_4	CellID_4	EcNo_4	RSCP_4	RTT_4	UE_Rx_Tx_4	RNCID_5	CellID_5	EcNo_5	RSCP_5	RTT_5	UE_Rx_Tx_5	RNCID_6	CellID_6	EcNo_6	RSCP_6	RTT_6	UE_Rx_Tx_6
2016-05-03 14:47:12.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481220	31.209118	99099	1	-9.750000	-81.130000	37900	276	99099	3	-14.750000	-86.000000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:13.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481220	31.209118	99099	1	-8.750000	-81.000000	37900	276	99099	3	-12.250000	-84.750000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:14.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481220	31.209118	99099	1	-8.880000	-82.380000	37900	276	99099	3	-12.750000	-85.630000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:15.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481220	31.209118	99099	1	-11.000000	-81.630000	37900	276	99099	3	-13.880000	-86.250000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:16.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481220	31.209118	99099	1	-9.380000	-81.630000	37900	276	99099	3	-11.750000	-84.380000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:17.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481220	31.209118	99099	1	-9.500000	-82.130000	37900	276	99099	3	-10.750000	-83.750000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:18.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481220	31.209118	99099	1	-9.500000	-81.250000	37900	276	99099	3	-11.380000	-83.630000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:19.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481220	31.209118	99099	1	-8.380000	-79.750000	37900	276	99099	3	-12.630000	-83.500000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:20.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481220	31.209118	99099	1	-13.250000	-80.000000	37900	276	99099	3	-16.250000	-82.630000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:21.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481220	31.209118	99099	1	-13.250000	-77.750000	37900	276	99099	3	-20.000000	-89.380000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:22.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481220	31.209118	99099	1	-13.130000	-77.380000	37900	276	99099	3	-18.880000	-87.130000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:23.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481227	31.209115	99099	1	-12.880000	-78.130000	37900	276	99099	3	-20.000000	-87.500000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:24.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481238	31.209113	99099	1	-13.000000	-74.250000	37900	276	99099	3	-20.000000	-83.000000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:25.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481263	31.209117	99099	1	-13.630000	-76.880000	37900	276	99099	3	-12.000000	-76.750000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:26.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481305	31.209125	99099	1	-13.750000	-78.500000	37900	276	99099	3	-19.130000	-83.130000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:27.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481353	31.209143	99099	1	-13.000000	-78.630000	37900	276	99099	3	-19.250000	-83.880000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 14:47:28.000	1234567890	99099	1	-999	-999	-999	-999	300	121.481410	31.209165	99099	1	-13.500000	-82.000000	37900	276	99099	3	-14.130000	-83.750000	37900	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
