MRTime	IMSI	SRNCID	BestCellID	SRNTI	RAB	Delay	UE_TXPower	LCS_BIT	Longitude	Latitude	RNCID_1	CellID_1	EcNo_1	RSCP_1	RTT_1	UE_Rx_Tx_1	RNCID_2	CellID_2	EcNo_2	RSCP_2	RTT_2	UE_Rx_Tx_2	RNCID_3	CellID_3	EcNo_3	RSCP_3	RTT_3	UE_Rx_Tx_3	RNCID_4	CellID_4	EcNo_4	RSCP_4	RTT_4	UE_Rx_Tx_4	RNCID_5	CellID_5	EcNo_5	RSCP_5	RTT_5	UE_Rx_Tx_5	RNCID_6	CellID_6	EcNo_6	RSCP_6	RTT_6	UE_Rx_Tx_6
2016-05-04 13:30:57.000	1234567890	99134	3	-999	-999	-999	-999	300	121.479503	31.223770	99134	3	-15.630000	-86.000000	37900	89	99082	3	-19.500000	-87.880000	37900	259	99436	1	-20.000000	-92.880000	37900	475	99134	1	-20.000000	-95.630000	37900	88	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 13:30:58.000	1234567890	99134	3	-999	-999	-999	-999	300	121.479500	31.223772	99134	3	-15.750000	-86.630000	37900	89	99082	3	-20.000000	-90.630000	37900	259	99436	1	-20.000000	-97.000000	37900	475	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 13:31:00.000	1234567890	99134	3	-999	-999	-999	-999	300	121.479493	31.223777	99134	3	-16.750000	-86.250000	37900	89	99082	3	-18.380000	-87.130000	37900	259	99436	1	-20.000000	-95.750000	37900	475	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 13:31:01.000	1234567890	99134	3	-999	-999	-999	-999	300	121.479492	31.223780	99134	3	-17.250000	-86.750000	37900	89	99082	3	-18.750000	-87.750000	37900	259	99436	1	-19.500000	-94.630000	37900	475	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 13:31:03.000	1234567890	99134	3	-999	-999	-999	-999	300	121.479495	31.223777	99134	3	-15.250000	-85.380000	37900	89	99082	3	-15.750000	-84.250000	37900	259	99436	1	-20.000000	-101.500000	37900	475	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 13:31:05.000	1234567890	99134	3	-999	-999	-999	-999	300	121.479498	31.223763	99134	3	-17.000000	-88.380000	37900	89	99082	3	-20.000000	-90.750000	37900	259	99436	1	-20.000000	-91.380000	37900	475	99082	1	-20.000000	-103.250000	37900	260	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 13:31:07.000	1234567890	99134	3	-999	-999	-999	-999	300	121.479500	31.223763	99134	3	-15.750000	-89.630000	37900	89	99082	3	-20.000000	-92.250000	37900	259	99134	1	-19.500000	-92.880000	37900	88	99436	1	-18.500000	-94.250000	37900	475	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 13:31:08.000	1234567890	99134	3	-999	-999	-999	-999	300	121.479498	31.223763	99134	3	-16.750000	-89.130000	37900	89	99436	1	-20.000000	-91.130000	37900	475	99082	3	-20.000000	-95.000000	37900	259	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 13:31:10.000	1234567890	99134	3	-999	-999	-999	-999	300	121.479493	31.223760	99134	3	-16.500000	-91.380000	37900	89	99436	1	-20.000000	-92.750000	37900	475	99134	1	-19.880000	-93.130000	37900	88	99082	3	-19.000000	-95.000000	37900	259	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 13:31:12.000	1234567890	99134	3	-999	-999	-999	-999	300	121.479480	31.223757	99134	3	-18.880000	-90.000000	37900	89	99082	3	-16.750000	-87.250000	37900	259	99436	1	-20.000000	-92.380000	37900	475	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
