MRTime	IMSI	SRNCID	BestCellID	SRNTI	RAB	Delay	UE_TXPower	LCS_BIT	Longitude	Latitude	RNCID_1	CellID_1	EcNo_1	RSCP_1	RTT_1	UE_Rx_Tx_1	RNCID_2	CellID_2	EcNo_2	RSCP_2	RTT_2	UE_Rx_Tx_2	RNCID_3	CellID_3	EcNo_3	RSCP_3	RTT_3	UE_Rx_Tx_3	RNCID_4	CellID_4	EcNo_4	RSCP_4	RTT_4	UE_Rx_Tx_4	RNCID_5	CellID_5	EcNo_5	RSCP_5	RTT_5	UE_Rx_Tx_5	RNCID_6	CellID_6	EcNo_6	RSCP_6	RTT_6	UE_Rx_Tx_6
2016-05-04 12:04:22.000	1234567890	99129	1	-999	-999	-999	-999	300	121.501620	31.216095	99129	1	-14.250000	-86.000000	37900	153	99129	3	-18.630000	-91.130000	37900	154	99130	1	-20.000000	-92.130000	37900	291	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 12:04:23.000	1234567890	99129	1	-999	-999	-999	-999	300	121.501620	31.216095	99129	1	-14.130000	-86.130000	37900	153	99129	3	-18.500000	-93.130000	37900	154	99130	1	-19.000000	-91.500000	37900	291	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 12:04:24.000	1234567890	99129	1	-999	-999	-999	-999	300	121.501620	31.216095	99129	1	-14.500000	-86.630000	37900	153	99129	3	-17.380000	-90.130000	37900	154	99130	1	-19.000000	-91.130000	37900	291	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 12:04:25.000	1234567890	99129	1	-999	-999	-999	-999	300	121.501620	31.216095	99129	1	-14.000000	-88.630000	37900	153	99129	3	-16.630000	-91.000000	37900	154	99130	1	-19.130000	-93.630000	37900	291	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 12:04:26.000	1234567890	99129	1	-999	-999	-999	-999	300	121.501620	31.216095	99129	1	-14.500000	-84.250000	37900	153	99129	3	-15.380000	-85.250000	37900	154	99130	1	-18.000000	-93.880000	37900	291	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 12:04:27.000	1234567890	99129	1	-999	-999	-999	-999	300	121.501620	31.216095	99129	1	-13.750000	-85.880000	37900	153	99129	3	-15.750000	-89.880000	37900	154	99130	1	-19.130000	-93.380000	37900	291	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 12:04:28.000	1234567890	99129	1	-999	-999	-999	-999	300	121.501620	31.216095	99129	1	-13.250000	-85.630000	37900	153	99129	3	-12.500000	-87.380000	37900	154	99130	1	-17.250000	-93.750000	37900	291	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 12:04:29.000	1234567890	99129	1	-999	-999	-999	-999	300	121.501620	31.216095	99129	1	-13.750000	-86.630000	37900	153	99129	3	-16.750000	-90.000000	37900	154	99130	1	-19.750000	-92.880000	37900	291	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 12:04:30.000	1234567890	99129	1	-999	-999	-999	-999	300	121.501620	31.216095	99129	1	-13.880000	-83.000000	37900	153	99129	3	-18.630000	-89.630000	37900	154	99130	1	-17.880000	-91.130000	37900	291	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 12:04:31.000	1234567890	99129	1	-999	-999	-999	-999	300	121.501620	31.216095	99129	1	-14.130000	-82.500000	37900	153	99129	3	-18.500000	-90.130000	37900	154	99130	1	-20.000000	-93.500000	37900	291	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 12:04:32.000	1234567890	99129	1	-999	-999	-999	-999	300	121.501618	31.216095	99129	1	-14.380000	-80.130000	37900	153	99129	3	-16.630000	-83.250000	37900	154	99130	1	-18.130000	-83.880000	37900	291	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 12:04:33.000	1234567890	99129	1	-999	-999	-999	-999	300	121.501615	31.216095	99129	1	-13.630000	-82.500000	37900	153	99129	3	-15.250000	-91.630000	37900	154	99130	1	-16.250000	-92.380000	37900	291	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-04 12:04:34.000	1234567890	99129	1	-999	-999	-999	-999	300	121.501615	31.216095	99129	1	-11.130000	-76.130000	37900	153	99129	3	-16.000000	-83.500000	37900	154	99130	1	-20.000000	-84.750000	37900	291	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
