MRTime	IMSI	SRNCID	BestCellID	SRNTI	RAB	Delay	UE_TXPower	LCS_BIT	Longitude	Latitude	RNCID_1	CellID_1	EcNo_1	RSCP_1	RTT_1	UE_Rx_Tx_1	RNCID_2	CellID_2	EcNo_2	RSCP_2	RTT_2	UE_Rx_Tx_2	RNCID_3	CellID_3	EcNo_3	RSCP_3	RTT_3	UE_Rx_Tx_3	RNCID_4	CellID_4	EcNo_4	RSCP_4	RTT_4	UE_Rx_Tx_4	RNCID_5	CellID_5	EcNo_5	RSCP_5	RTT_5	UE_Rx_Tx_5	RNCID_6	CellID_6	EcNo_6	RSCP_6	RTT_6	UE_Rx_Tx_6
2016-05-03 15:49:16.000	1234567890	116783	3	-999	-999	-999	-999	300	121.480840	31.216430	116783	3	-14.250000	-93.880000	37900	104	112933	2	-11.880000	-94.130000	37900	409	99178	2	-18.130000	-96.880000	37900	118	99178	3	-20.000000	-99.750000	37900	119	99178	1	-20.000000	-100.630000	37900	117	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 15:49:17.000	1234567890	116783	3	-999	-999	-999	-999	300	121.480892	31.216357	116783	3	-13.250000	-95.130000	37900	104	112933	2	-14.130000	-95.250000	37900	409	99178	1	-13.250000	-96.880000	37900	117	99178	2	-15.750000	-97.250000	37900	118	99178	3	-20.000000	-100.250000	37900	119	116783	2	-20.000000	-103.750000	37900	102
2016-05-03 15:49:18.000	1234567890	116783	3	-999	-999	-999	-999	300	121.480940	31.216282	116783	3	-13.880000	-94.630000	37900	104	112933	2	-15.880000	-96.630000	37900	409	99178	2	-16.130000	-97.130000	37900	118	99178	1	-16.000000	-98.250000	37900	117	99178	3	-17.880000	-100.380000	37900	119	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 15:49:19.000	1234567890	116783	3	-999	-999	-999	-999	300	121.480983	31.216207	116783	3	-14.500000	-95.500000	37900	104	112933	2	-14.000000	-94.000000	37900	409	99178	1	-15.130000	-96.250000	37900	117	99178	2	-16.250000	-100.880000	37900	118	99178	3	-19.250000	-102.000000	37900	119	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 15:49:20.000	1234567890	116783	3	-999	-999	-999	-999	300	121.481028	31.216137	116783	3	-14.250000	-98.250000	37900	104	112933	2	-11.880000	-92.880000	37900	409	99178	1	-13.880000	-98.000000	37900	117	99178	2	-17.130000	-101.380000	37900	118	99178	3	-17.000000	-101.380000	37900	119	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 15:49:21.000	1234567890	112933	2	-999	-999	-999	-999	300	121.481072	31.216065	112933	2	-11.130000	-92.630000	37900	409	99178	1	-14.630000	-97.130000	37900	117	116783	3	-14.630000	-97.380000	37900	104	99178	2	-18.130000	-101.130000	37900	118	99178	3	-20.000000	-103.000000	37900	119	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 15:49:22.000	1234567890	112933	2	-999	-999	-999	-999	300	121.481120	31.215992	112933	2	-13.000000	-98.750000	37900	409	116783	3	-14.880000	-100.000000	37900	104	99178	1	-18.380000	-103.750000	37900	117	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 15:49:23.000	1234567890	112933	2	-999	-999	-999	-999	300	121.481157	31.215928	112933	2	-12.000000	-98.380000	37900	409	116783	2	-19.500000	-104.880000	37900	102	116783	3	-14.130000	-100.630000	37900	104	99178	1	-18.380000	-105.500000	37900	117	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 15:49:24.000	1234567890	112933	2	-999	-999	-999	-999	300	121.481188	31.215875	112933	2	-11.630000	-98.380000	37900	409	116783	2	-15.380000	-102.130000	37900	102	116783	3	-16.000000	-102.880000	37900	104	116762	1	-20.000000	-110.380000	37900	380	99127	2	-20.000000	-118.500000	37900	25	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 15:49:25.000	1234567890	112933	2	-999	-999	-999	-999	300	121.481215	31.215833	112933	2	-12.880000	-100.000000	37900	409	116783	2	-15.750000	-101.630000	37900	102	116783	3	-15.250000	-100.750000	37900	104	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 15:49:26.000	1234567890	112933	2	-999	-999	-999	-999	300	121.481248	31.215795	112933	2	-14.000000	-100.130000	37900	409	116783	2	-12.630000	-101.380000	37900	102	116783	3	-15.500000	-101.500000	37900	104	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 15:49:27.000	1234567890	112933	2	-999	-999	-999	-999	300	121.481283	31.215750	112933	2	-12.250000	-97.000000	37900	409	116783	2	-9.630000	-97.630000	37900	102	116783	3	-16.380000	-103.380000	37900	104	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
