MRTime	IMSI	SRNCID	BestCellID	SRNTI	RAB	Delay	UE_TXPower	LCS_BIT	Longitude	Latitude	RNCID_1	CellID_1	EcNo_1	RSCP_1	RTT_1	UE_Rx_Tx_1	RNCID_2	CellID_2	EcNo_2	RSCP_2	RTT_2	UE_Rx_Tx_2	RNCID_3	CellID_3	EcNo_3	RSCP_3	RTT_3	UE_Rx_Tx_3	RNCID_4	CellID_4	EcNo_4	RSCP_4	RTT_4	UE_Rx_Tx_4	RNCID_5	CellID_5	EcNo_5	RSCP_5	RTT_5	UE_Rx_Tx_5	RNCID_6	CellID_6	EcNo_6	RSCP_6	RTT_6	UE_Rx_Tx_6
2016-05-10 11:46:23.000	123456788	99099	13	-999	-999	-999	-999	300	121.477938	31.208080	99099	13	-15.250000	-87.000000	38400	277	112683	11	-20.000000	-98.630000	38400	273	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:24.000	123456788	99099	13	-999	-999	-999	-999	300	121.478030	31.208102	99099	13	-16.380000	-86.500000	38400	277	103174	12	-20.000000	-102.750000	38400	182	112683	11	-20.000000	-94.130000	38400	273	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:25.000	123456788	99099	13	-999	-999	-999	-999	300	121.478123	31.208125	99099	13	-15.630000	-87.630000	38400	277	99099	11	-20.000000	-96.000000	38400	276	112683	11	-20.000000	-98.750000	38400	273	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:26.000	123456788	99099	13	-999	-999	-999	-999	300	121.478123	31.208125	99099	13	-14.250000	-87.130000	38400	277	99099	11	-20.000000	-97.750000	38400	276	112683	11	-20.000000	-100.630000	38400	273	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:27.000	123456788	99099	13	-999	-999	-999	-999	300	121.478300	31.208173	99099	13	-14.880000	-88.500000	38400	277	99077	12	-18.880000	-94.250000	38400	0	103174	12	-20.000000	-108.500000	38400	182	99097	13	-20.000000	-95.750000	38400	78	112683	11	-20.000000	-101.250000	38400	273	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:28.000	123456788	99099	13	-999	-999	-999	-999	300	121.478383	31.208203	99099	13	-15.630000	-83.750000	38400	277	99077	12	-20.000000	-97.880000	38400	0	99097	13	-20.000000	-94.130000	38400	78	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:29.000	123456788	99099	13	-999	-999	-999	-999	300	121.478458	31.208243	99099	13	-15.630000	-83.750000	38400	277	116737	11	-20.000000	-89.130000	38400	120	99097	13	-20.000000	-93.880000	38400	78	103226	12	-20.000000	-98.000000	38400	238	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:30.000	123456788	99099	13	-999	-999	-999	-999	300	121.478540	31.208275	99099	13	-14.880000	-83.880000	38400	277	99099	11	-20.000000	-92.250000	38400	276	103256	13	-20.000000	-93.500000	38400	159	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:31.000	123456788	99099	13	-999	-999	-999	-999	300	121.478540	31.208275	99099	13	-14.130000	-79.130000	38400	277	99077	12	-20.000000	-85.130000	38400	0	112683	11	-20.000000	-93.130000	38400	273	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:32.000	123456788	99099	13	-999	-999	-999	-999	300	121.478703	31.208313	99099	13	-14.380000	-79.500000	38400	277	103256	13	-20.000000	-91.750000	38400	159	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:33.000	123456788	99099	13	-999	-999	-999	-999	300	121.478780	31.208335	99099	13	-14.380000	-83.250000	38400	277	116737	11	-19.880000	-88.130000	38400	120	99099	11	-20.000000	-96.880000	38400	276	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:34.000	123456788	99099	13	-999	-999	-999	-999	300	121.478855	31.208355	99099	13	-12.630000	-82.250000	38400	277	99099	11	-20.000000	-91.000000	38400	276	116737	11	-20.000000	-999.000000	38400	120	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:35.000	123456788	99099	13	-999	-999	-999	-999	300	121.478855	31.208355	99099	13	-13.750000	-80.880000	38400	277	99099	11	-20.000000	-95.250000	38400	276	116737	12	-20.000000	-91.380000	38400	121	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:36.000	123456788	99099	13	-999	-999	-999	-999	300	121.478925	31.208377	99099	13	-13.130000	-80.000000	38400	277	99099	11	-20.000000	-89.500000	38400	276	103256	13	-20.000000	-88.500000	38400	159	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:37.000	123456788	99099	13	-999	-999	-999	-999	300	121.478925	31.208377	99099	13	-13.250000	-80.380000	38400	277	103256	13	-20.000000	-89.250000	38400	159	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:38.000	123456788	99099	13	-999	-999	-999	-999	300	121.479060	31.208430	99099	13	-13.250000	-81.880000	38400	277	99099	11	-20.000000	-89.000000	38400	276	99099	12	-20.000000	-95.250000	38400	278	103256	13	-20.000000	-91.130000	38400	159	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:39.000	123456788	99099	13	-999	-999	-999	-999	300	121.479125	31.208453	99099	13	-12.500000	-79.500000	38400	277	116737	11	-20.000000	-92.630000	38400	120	103256	13	-20.000000	-91.880000	38400	159	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:40.000	123456788	99099	13	-999	-999	-999	-999	300	121.479190	31.208477	99099	13	-13.130000	-79.130000	38400	277	116737	11	-20.000000	-93.130000	38400	120	116737	12	-20.000000	-96.500000	38400	121	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:41.000	123456788	99099	13	-999	-999	-999	-999	300	121.479253	31.208500	99099	13	-12.500000	-79.130000	38400	277	99099	12	-20.000000	-93.250000	38400	278	116737	12	-20.000000	-89.380000	38400	121	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:42.000	123456788	99099	13	-999	-999	-999	-999	300	121.479253	31.208500	99099	13	-12.000000	-76.750000	38400	277	99099	12	-20.000000	-95.500000	38400	278	116737	12	-20.000000	-100.500000	38400	121	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:43.000	123456788	99099	13	-999	-999	-999	-999	300	121.479363	31.208538	99099	13	-12.130000	-78.630000	38400	277	99099	11	-20.000000	-93.250000	38400	276	116737	12	-20.000000	-94.750000	38400	121	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:44.000	123456788	99099	13	-999	-999	-999	-999	300	121.479408	31.208550	99099	13	-12.000000	-77.000000	38400	277	99099	11	-20.000000	-89.130000	38400	276	99099	12	-20.000000	-90.130000	38400	278	116737	12	-20.000000	-101.250000	38400	121	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:45.000	123456788	99099	13	-999	-999	-999	-999	300	121.479440	31.208567	99099	13	-12.630000	-79.750000	38400	277	99099	11	-20.000000	-95.500000	38400	276	116737	11	-20.000000	-97.880000	38400	120	116737	12	-20.000000	-100.250000	38400	121	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:46.000	123456788	99099	13	-999	-999	-999	-999	300	121.479462	31.208578	99099	13	-10.380000	-75.500000	38400	277	99099	11	-20.000000	-92.750000	38400	276	116737	12	-20.000000	-88.880000	38400	121	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:47.000	123456788	99099	13	-999	-999	-999	-999	300	121.479462	31.208578	99099	13	-10.250000	-75.000000	38400	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:48.000	123456788	99099	13	-999	-999	-999	-999	300	121.479493	31.208592	99099	13	-10.380000	-73.500000	38400	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-10 11:46:49.000	123456788	99099	13	-999	-999	-999	-999	300	121.479502	31.208593	99099	13	-10.380000	-71.500000	38400	277	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
