MRTime	IMSI	SRNCID	BestCellID	SRNTI	RAB	Delay	UE_TXPower	LCS_BIT	Longitude	Latitude	RNCID_1	CellID_1	EcNo_1	RSCP_1	RTT_1	UE_Rx_Tx_1	RNCID_2	CellID_2	EcNo_2	RSCP_2	RTT_2	UE_Rx_Tx_2	RNCID_3	CellID_3	EcNo_3	RSCP_3	RTT_3	UE_Rx_Tx_3	RNCID_4	CellID_4	EcNo_4	RSCP_4	RTT_4	UE_Rx_Tx_4	RNCID_5	CellID_5	EcNo_5	RSCP_5	RTT_5	UE_Rx_Tx_5	RNCID_6	CellID_6	EcNo_6	RSCP_6	RTT_6	UE_Rx_Tx_6
2016-05-03 16:36:00.000	1234567890	99127	3	-999	-999	-999	-999	300	121.483357	31.208310	99127	3	-17.500000	-93.380000	37900	24	103226	3	-20.000000	-99.880000	37900	239	99127	2	-20.000000	-101.630000	37900	25	99559	1	-20.000000	-101.880000	37900	140	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:36:01.000	1234567890	99127	3	-999	-999	-999	-999	300	121.483357	31.208310	99127	3	-17.750000	-95.380000	37900	24	103226	3	-20.000000	-100.130000	37900	239	99127	2	-20.000000	-104.000000	37900	25	99559	1	-20.000000	-107.880000	37900	140	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:36:02.000	1234567890	99127	3	-999	-999	-999	-999	300	121.483357	31.208310	99127	3	-17.380000	-96.250000	37900	24	103226	3	-20.000000	-100.250000	37900	239	99127	2	-20.000000	-108.130000	37900	25	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:36:03.000	1234567890	99127	3	-999	-999	-999	-999	300	121.483357	31.208313	99127	3	-17.500000	-94.750000	37900	24	99127	2	-17.630000	-99.630000	37900	25	103226	3	-20.000000	-101.130000	37900	239	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:36:04.000	1234567890	99127	3	-999	-999	-999	-999	300	121.483352	31.208328	99127	3	-17.630000	-98.500000	37900	24	103226	3	-15.500000	-99.250000	37900	239	99127	2	-20.000000	-103.630000	37900	25	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:36:05.000	1234567890	99127	3	-999	-999	-999	-999	300	121.483343	31.208355	99127	3	-17.500000	-96.750000	37900	24	103226	3	-18.000000	-97.500000	37900	239	99127	2	-20.000000	-99.500000	37900	25	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:36:06.000	1234567890	99127	3	-999	-999	-999	-999	300	121.483343	31.208355	99127	3	-17.130000	-94.880000	37900	24	99127	2	-13.000000	-95.880000	37900	25	103226	3	-16.380000	-99.380000	37900	239	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:36:07.000	1234567890	99127	3	-999	-999	-999	-999	300	121.483323	31.208443	99127	3	-19.000000	-100.880000	37900	24	103226	3	-14.000000	-96.750000	37900	239	99127	2	-16.250000	-98.750000	37900	25	99099	2	-19.250000	-101.380000	37900	278	99127	1	-20.000000	-108.880000	37900	26	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:36:08.000	1234567890	99127	3	-999	-999	-999	-999	300	121.483310	31.208502	99127	3	-17.380000	-92.380000	37900	24	103226	3	-13.880000	-89.000000	37900	239	99127	2	-20.000000	-99.500000	37900	25	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:36:09.000	1234567890	99127	3	-999	-999	-999	-999	300	121.483292	31.208568	99127	3	-17.630000	-93.380000	37900	24	99127	2	-17.000000	-94.250000	37900	25	103226	3	-17.380000	-94.750000	37900	239	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:36:10.000	1234567890	103226	3	-999	-999	-999	-999	300	121.483277	31.208643	103226	3	-13.750000	-92.250000	37900	239	99127	3	-14.630000	-93.000000	37900	24	99127	2	-13.880000	-93.250000	37900	25	112898	2	-20.000000	-110.750000	37900	202	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 16:36:11.000	1234567890	103226	3	-999	-999	-999	-999	300	121.483277	31.208643	103226	3	-16.880000	-92.500000	37900	239	99127	3	-16.000000	-93.630000	37900	24	99127	2	-20.000000	-100.750000	37900	25	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
