MRTime	IMSI	SRNCID	BestCellID	SRNTI	RAB	Delay	UE_TXPower	LCS_BIT	Longitude	Latitude	RNCID_1	CellID_1	EcNo_1	RSCP_1	RTT_1	UE_Rx_Tx_1	RNCID_2	CellID_2	EcNo_2	RSCP_2	RTT_2	UE_Rx_Tx_2	RNCID_3	CellID_3	EcNo_3	RSCP_3	RTT_3	UE_Rx_Tx_3	RNCID_4	CellID_4	EcNo_4	RSCP_4	RTT_4	UE_Rx_Tx_4	RNCID_5	CellID_5	EcNo_5	RSCP_5	RTT_5	UE_Rx_Tx_5	RNCID_6	CellID_6	EcNo_6	RSCP_6	RTT_6	UE_Rx_Tx_6
2016-05-03 19:04:26.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491207	31.216007	99112	2	-12.500000	-77.130000	37900	217	99112	3	-20.000000	-91.500000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:27.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491210	31.216002	99112	2	-12.500000	-73.250000	37900	217	99112	1	-20.000000	-87.880000	37900	216	99112	3	-20.000000	-88.750000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:28.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491215	31.215993	99112	2	-12.380000	-71.000000	37900	217	99112	3	-20.000000	-83.880000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:29.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491222	31.215987	99112	2	-10.630000	-71.500000	37900	217	99112	1	-20.000000	-86.000000	37900	216	99112	3	-17.880000	-81.000000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:30.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491233	31.215970	99112	2	-10.380000	-70.750000	37900	217	99112	3	-19.880000	-84.130000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:31.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491237	31.215962	99112	2	-10.630000	-76.880000	37900	217	99112	1	-20.000000	-89.380000	37900	216	99112	3	-12.130000	-78.880000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:32.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491240	31.215940	99112	2	-11.130000	-74.880000	37900	217	99112	1	-20.000000	-85.250000	37900	216	99112	3	-16.500000	-79.380000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:33.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491240	31.215930	99112	2	-10.380000	-74.500000	37900	217	99112	1	-20.000000	-86.130000	37900	216	99112	3	-18.880000	-83.750000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:34.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491238	31.215920	99112	2	-10.250000	-73.500000	37900	217	99112	1	-20.000000	-90.750000	37900	216	99112	3	-19.250000	-83.500000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:35.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491238	31.215908	99112	2	-10.380000	-73.380000	37900	217	99112	1	-20.000000	-91.500000	37900	216	99112	3	-20.000000	-83.500000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:36.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491238	31.215908	99112	2	-10.380000	-70.130000	37900	217	99112	3	-20.000000	-85.130000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:37.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491238	31.215908	99112	2	-10.250000	-69.130000	37900	217	99112	3	-20.000000	-85.630000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:38.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491235	31.215885	99112	2	-10.380000	-69.000000	37900	217	99112	1	-20.000000	-87.130000	37900	216	99112	3	-20.000000	-86.000000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:39.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491233	31.215873	99112	2	-10.250000	-68.130000	37900	217	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:40.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491232	31.215860	99112	2	-10.250000	-68.750000	37900	217	99112	1	-20.000000	-83.880000	37900	216	99112	3	-20.000000	-85.500000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:41.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491230	31.215847	99112	2	-10.250000	-70.250000	37900	217	99112	1	-20.000000	-83.880000	37900	216	99112	3	-20.000000	-88.250000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:42.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491230	31.215847	99112	2	-10.250000	-72.630000	37900	217	99112	1	-20.000000	-86.250000	37900	216	103266	1	-20.000000	-84.500000	37900	466	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:43.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491233	31.215818	99112	2	-10.250000	-71.750000	37900	217	99112	1	-20.000000	-91.000000	37900	216	99112	3	-20.000000	-97.130000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
2016-05-03 19:04:44.000	1234567890	99112	2	-999	-999	-999	-999	300	121.491233	31.215805	99112	2	-10.250000	-72.630000	37900	217	99112	1	-20.000000	-86.250000	37900	216	99112	3	-20.000000	-87.750000	37900	218	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999	-999	-999	-999.000000	-999.000000	-999	-999
